date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
1/5/2019,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,2,1,Querétaro,1.5,2.2,48,15134,Juan Pablo Vigón,4-1-4-1,Óscar Macias,Match Report,,15,6,19.2,3,0,0,Atlas,2019
1/4/2019,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,D,1,1,Puebla,0.9,1.7,64,22777,José Corona,4-2-3-1,Edgar Rangel,Match Report,,11,3,25.3,1,0,0,Cruz Azul,2019
1/4/2019,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Home,D,1,1,Cruz Azul,1.7,0.9,36,22777,José Daniel Guerrero,5/4/2001,Edgar Rangel,Match Report,,11,2,18.8,1,1,1,Puebla,2019
1/4/2019,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,3,1,Morelia,3.4,1.6,41,22889,Antonio Ríos,4-4-1-1,Luis Santander,Match Report,,22,6,15.2,0,0,0,Toluca,2019
1/4/2019,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Home,L,1,3,Toluca,1.6,3.4,59,22889,Carlos Adrián Morales,4-1-4-1,Luis Santander,Match Report,,13,3,18.3,0,0,0,Morelia,2019
12/16/2018,18:30,Liga MX,Finals,Sun,Home,L,0,2,América,0.3,1.5,56,71240,José Corona,4/4/2002,César Arturo Ramos,Match Report,Leg 2 of 2; América won,5,0,20,1,0,0,Cruz Azul,2019
12/16/2018,18:30,Liga MX,Finals,Sun,Away,W,2,0,Cruz Azul,1.5,0.3,44,71240,Oribe Peralta,4/4/2002,César Arturo Ramos,Match Report,Leg 2 of 2; América won,12,9,19.8,0,0,0,America,2019
12/13/2018,20:30,Liga MX,Finals,Thu,Away,D,0,0,América,0.8,0.7,51,59244,José Corona,4-2-3-1,Fernando Guerrero,Match Report,Leg 1 of 2,7,1,20.8,0,0,0,Cruz Azul,2019
12/13/2018,20:30,Liga MX,Finals,Thu,Home,D,0,0,Cruz Azul,0.7,0.8,49,59244,Paul Aguilar,4-2-3-1,Fernando Guerrero,Match Report,Leg 1 of 2,8,2,19,0,0,0,America,2019
12/9/2018,18:45,Liga MX,Semi-finals,Sun,Home,W,6,1,UNAM,2.9,0.4,48,64039,Paul Aguilar,4/4/2002,Jorge Rojas,Match Report,Leg 2 of 2; América won,15,8,13.5,0,1,1,America,2019
12/9/2018,18:45,Liga MX,Semi-finals,Sun,Away,L,1,6,América,0.4,2.9,52,64039,Pablo Barrera,4-1-3-2,Jorge Rojas,Match Report,Leg 2 of 2; América won,10,3,19.3,0,0,0,UNAM,2019
12/8/2018,19:00,Liga MX,Semi-finals,Sat,Home,W,1,0,Monterrey,2.3,0.5,58,39307,José Corona,4-2-3-1,,Match Report,Leg 2 of 2; Cruz Azul won,11,3,22.2,0,0,1,Cruz Azul,2019
12/8/2018,19:00,Liga MX,Semi-finals,Sat,Away,L,0,1,Cruz Azul,0.5,2.3,42,39307,José María Basanta,5/4/2001,,Match Report,Leg 2 of 2; Cruz Azul won,10,1,22.7,2,0,0,Monterrey,2019
12/6/2018,20:45,Liga MX,Semi-finals,Thu,Away,D,1,1,UNAM,1.8,2,32,49345,Oribe Peralta,5/3/2002,,Match Report,Leg 1 of 2,9,4,18.4,0,0,1,America,2019
12/6/2018,20:45,Liga MX,Semi-finals,Thu,Home,D,1,1,América,2,1.8,68,49345,Pablo Barrera,3/4/2003,,Match Report,Leg 1 of 2,17,7,22,4,0,0,UNAM,2019
12/5/2018,20:06,Liga MX,Semi-finals,Wed,Away,L,0,1,Monterrey,0.4,0.7,57,36721,José Corona,4-2-3-1,,Match Report,Leg 1 of 2,3,1,16.7,0,0,0,Cruz Azul,2019
12/5/2018,20:06,Liga MX,Semi-finals,Wed,Home,W,1,0,Cruz Azul,0.7,0.4,43,36721,José María Basanta,4-2-3-1,,Match Report,Leg 1 of 2,12,2,25.3,1,0,0,Monterrey,2019
12/2/2018,18:30,Liga MX,Quarter-finals,Sun,Home,W,3,2,Toluca,1.7,1.9,40,44118,Paul Aguilar,5/3/2002,César Arturo Ramos,Match Report,Leg 2 of 2; América won,13,4,17.2,0,0,0,America,2019
12/2/2018,18:30,Liga MX,Quarter-finals,Sun,Away,L,2,3,América,1.9,1.7,60,44118,Rubens Sambueza,4-2-3-1,César Arturo Ramos,Match Report,Leg 2 of 2; América won,17,7,20.3,1,0,0,Toluca,2019
12/2/2018,12:00,Liga MX,Quarter-finals,Sun,Home,W,3,1,UANL,1.8,1.2,46,35300,Pablo Barrera,3/4/2003,Fernando Guerrero,Match Report,Leg 2 of 2; UNAM won,7,4,21.7,1,0,0,UNAM,2019
12/2/2018,12:00,Liga MX,Quarter-finals,Sun,Away,L,1,3,UNAM,1.2,1.8,54,35300,Juninho,3/4/2003,Fernando Guerrero,Match Report,Leg 2 of 2; UNAM won,17,3,22.6,2,0,0,UANL,2019
12/1/2018,21:00,Liga MX,Quarter-finals,Sat,Home,L,0,2,Monterrey,0.7,1.5,59,25900,José Abella,4/4/2002,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,14,4,22.1,1,0,0,Santos Laguna,2019
12/1/2018,21:00,Liga MX,Quarter-finals,Sat,Away,W,2,0,Santos,1.5,0.7,41,25900,José María Basanta,3/4/2003,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,9,4,16.1,0,0,0,Monterrey,2019
12/1/2018,19:00,Liga MX,Quarter-finals,Sat,Home,D,1,1,Querétaro,0.3,0.9,51,30858,José Corona,4-2-3-1,Jorge Pérez,Match Report,Leg 2 of 2; Cruz Azul won,8,1,26.5,0,0,0,Cruz Azul,2019
12/1/2018,19:00,Liga MX,Quarter-finals,Sat,Away,D,1,1,Cruz Azul,0.9,0.3,49,30858,Tiago Volpi,3/4/2003,Jorge Pérez,Match Report,Leg 2 of 2; Cruz Azul won,13,4,18.5,1,0,0,Queretaro,2019
11/29/2018,21:00,Liga MX,Quarter-finals,Thu,Away,L,1,2,UANL,1.6,1.2,30,41301,Pablo Barrera,4-4-1-1,Óscar Macias,Match Report,Leg 1 of 2,11,4,16.6,0,0,0,UNAM,2019
11/29/2018,21:00,Liga MX,Quarter-finals,Thu,Home,W,2,1,UNAM,1.2,1.6,70,41301,Juninho,3/4/2003,Óscar Macias,Match Report,Leg 1 of 2,17,6,21.1,1,0,0,UANL,2019
11/29/2018,19:00,Liga MX,Quarter-finals,Thu,Away,D,2,2,Toluca,1.7,1.4,31,26031,Oribe Peralta,5/3/2002,Marco Antonio Nava,Match Report,Leg 1 of 2,12,7,19.1,2,0,0,America,2019
11/29/2018,19:00,Liga MX,Quarter-finals,Thu,Home,D,2,2,América,1.4,1.7,69,26031,Rubens Sambueza,4/4/2002,Marco Antonio Nava,Match Report,Leg 1 of 2,19,5,17.9,2,0,0,Toluca,2019
11/28/2018,21:06,Liga MX,Quarter-finals,Wed,Away,L,0,1,Monterrey,1.2,1.5,51,24723,José Abella,4/4/2002,Luis Santander,Match Report,Leg 1 of 2,11,3,21.9,3,0,0,Santos Laguna,2019
11/28/2018,21:06,Liga MX,Quarter-finals,Wed,Home,W,1,0,Santos,1.5,1.2,49,24723,José María Basanta,4-2-3-1,Luis Santander,Match Report,Leg 1 of 2,15,5,18,0,0,0,Monterrey,2019
11/28/2018,19:00,Liga MX,Quarter-finals,Wed,Away,W,2,0,Querétaro,1.2,0.3,45,29039,José Corona,4-2-3-1,Diego Montaño,Match Report,Leg 1 of 2,10,2,17.2,0,0,0,Cruz Azul,2019
11/28/2018,19:00,Liga MX,Quarter-finals,Wed,Home,L,0,2,Cruz Azul,0.3,1.2,55,29039,Tiago Volpi,4-2-3-1,Diego Montaño,Match Report,Leg 1 of 2,7,2,20.4,1,0,0,Queretaro,2019
11/25/2018,16:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,0,2,Lobos BUAP,1.4,0.8,61,8263,Rubens Sambueza,4/4/2002,Francisco Chacón,Match Report,,12,7,20.8,1,0,0,Toluca,2019
11/25/2018,16:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,2,0,Toluca,0.8,1.4,39,8263,Francisco Javier Rodríguez,4-1-2-1-2,Francisco Chacón,Match Report,,5,3,17.9,0,0,0,Lobos BUAP,2019
11/25/2018,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,Santos,0.7,1.3,48,27950,Pablo Barrera,4-4-1-1,Jorge Pérez,Match Report,,14,5,17.8,1,0,0,UNAM,2019
11/25/2018,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,1,1,UNAM,1.3,0.7,52,27950,José Juan Vázquez,4/4/2002,Jorge Pérez,Match Report,,11,6,18.4,1,0,0,Santos Laguna,2019
11/24/2018,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,1,Atlas,2,0.3,38,31758,José María Basanta,3/4/2003,Roberto García,Match Report,,10,3,19.5,0,1,1,Monterrey,2019
11/24/2018,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,3,Monterrey,0.3,2,62,31758,Leiton Jiménez,4-4-1-1,Roberto García,Match Report,,7,3,20.6,0,0,0,Atlas,2019
11/24/2018,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,Guadalajara,1.8,0.4,61,23715,Guido Pizarro,4-2-3-1,César Arturo Ramos,Match Report,,17,5,22.1,2,0,0,UANL,2019
11/24/2018,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,UANL,0.4,1.8,39,23715,Carlos Salcido,5/3/2002,César Arturo Ramos,Match Report,,9,3,26.8,1,0,0,Guadalajara,2019
11/24/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,4,1,Veracruz,4,0.9,61,13005,Oribe Peralta,4/4/2002,Diego Montaño,Match Report,,29,14,20.1,3,0,1,America,2019
11/24/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,1,1,León,1.7,0.9,58,22674,Jorge Daniel Hernández,4/3/2003,Fernando Guerrero,Match Report,,22,6,21.3,1,0,0,Pachuca,2019
11/24/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Pachuca,0.9,1.7,42,22674,Mauro Boselli,4-2-3-1,Fernando Guerrero,Match Report,,12,3,17.4,0,0,0,Leon,2019
11/24/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,4,América,0.9,4,39,13005,Luis Miguel Noriega,4-2-3-1,Diego Montaño,Match Report,,2,1,35.4,0,1,1,Veracruz,2019
11/24/2018,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,1,0,Necaxa,1.3,1,49,12594,Tiago Volpi,4-2-3-1,Jorge Rojas,Match Report,,19,6,21.2,2,0,0,Queretaro,2019
11/24/2018,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,1,Querétaro,1,1.3,51,12594,Matías Fernández,4/4/2002,Jorge Rojas,Match Report,,16,2,19.5,2,0,0,Necaxa,2019
11/23/2018,21:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,D,0,0,Tijuana,0.6,0.5,60,6628,Alejandro Chumacero,4-2-3-1,Óscar Macias,Match Report,,9,5,21.7,0,0,0,Puebla,2019
11/23/2018,21:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,D,0,0,Puebla,0.5,0.6,40,6628,Juan Carlos Valenzuela,4-1-4-1,Óscar Macias,Match Report,,8,2,22.4,0,0,0,Tijuana,2019
11/23/2018,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,2,0,Morelia,1.3,1.4,48,28076,Guillermo Allison,4-2-3-1,Luis Santander,Match Report,,12,7,19.1,0,0,0,Cruz Azul,2019
11/23/2018,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,L,0,2,Cruz Azul,1.4,1.3,52,28076,Gabriel Achilier,4/4/2002,Luis Santander,Match Report,,19,2,16.2,0,0,0,Morelia,2019
11/11/2018,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,1,1,Santos,0.6,1.3,47,28479,Oribe Peralta,4/4/2002,Luis Santander,Match Report,,14,3,25.6,1,0,0,America,2019
11/11/2018,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,América,1.3,0.6,53,28479,José Abella,4-2-3-1,Luis Santander,Match Report,,15,5,19.1,2,0,0,Santos Laguna,2019
11/11/2018,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,1,0,Toluca,1.5,2,40,30000,Pablo Barrera,4/4/2002,Fernando Guerrero,Match Report,,15,3,24.8,2,0,0,UNAM,2019
11/11/2018,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,L,0,1,UNAM,2,1.5,60,30000,Alfredo Talavera,4/4/2002,Fernando Guerrero,Match Report,,11,3,17.1,0,0,0,Toluca,2019
11/10/2018,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Necaxa,0.4,1.1,40,11534,José María Basanta,4/3/2003,Jorge Pérez,Match Report,,8,2,16.9,0,0,0,Monterrey,2019
11/10/2018,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,1,1,Monterrey,1.1,0.4,60,11534,Ventura Alvarado,4/4/2002,Jorge Pérez,Match Report,,13,3,15.4,0,0,0,Necaxa,2019
11/10/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,6,1,Puebla,2.3,1.3,65,38141,Juninho,3-4-1-2,Oscar Mejia,Match Report,,17,11,20.8,1,0,0,UANL,2019
11/10/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,3,2,Tijuana,0.7,1.2,56,25333,Sebastián Sosa,4/4/2002,Jorge Rojas,Match Report,,11,4,16.6,0,0,0,Morelia,2019
11/10/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,León,0.5,0.5,41,17071,Jair Pereira,4/5/2001,Roberto Ríos Jacome,Match Report,,13,3,26.6,1,0,0,Guadalajara,2019
11/10/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,6,UANL,1.3,2.3,35,38141,Alejandro Chumacero,5/3/2002,Oscar Mejia,Match Report,,9,3,20.8,1,0,0,Puebla,2019
11/10/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,Guadalajara,0.5,0.5,59,17071,Mauro Boselli,4-2-3-1,Roberto Ríos Jacome,Match Report,,12,1,22.6,0,0,0,Leon,2019
11/10/2018,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,2,3,Morelia,1.2,0.7,44,25333,Gibran Lajud,4-2-3-1,Jorge Rojas,Match Report,,16,5,20.9,1,0,0,Tijuana,2019
11/10/2018,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,1,Lobos BUAP,2.7,1,59,27017,José Corona,3/4/2003,César Arturo Ramos,Match Report,,22,9,17,0,0,0,Cruz Azul,2019
11/10/2018,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,2,Cruz Azul,1,2.7,41,27017,Francisco Javier Rodríguez,4-1-2-1-2,César Arturo Ramos,Match Report,,11,2,15.9,0,0,0,Lobos BUAP,2019
11/9/2018,21:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,D,0,0,Atlas,0.5,1,46,15114,Jorge Daniel Hernández,4/3/2003,Diego Montaño,Match Report,,5,3,22.8,0,0,0,Pachuca,2019
11/9/2018,21:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,D,0,0,Pachuca,1,0.5,54,15114,Juan Pablo Vigón,4-1-4-1,Diego Montaño,Match Report,,11,3,11,0,0,0,Atlas,2019
11/9/2018,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,D,2,2,Veracruz,1.2,1.1,52,13561,Tiago Volpi,4-2-3-1,Roberto García,Match Report,,20,5,17,2,0,0,Queretaro,2019
11/9/2018,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,D,2,2,Querétaro,1.1,1.2,48,13561,Cristian Menéndez,4-2-3-1,Roberto García,Match Report,,11,5,24.3,2,0,0,Veracruz,2019
11/4/2018,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,0,0,Atlas,0.7,0.7,45,16418,Mauro Boselli,4/4/2002,Francisco Chacón,Match Report,,15,4,18.4,0,0,0,Leon,2019
11/4/2018,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,0,0,León,0.7,0.7,55,16418,Juan Pablo Vigón,4-1-4-1,Francisco Chacón,Match Report,,14,1,21.7,1,0,0,Atlas,2019
11/4/2018,16:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,1,2,Querétaro,1.5,0.7,56,14513,José Abella,4-2-3-1,Fernando Guerrero,Match Report,,21,9,23.2,1,0,0,Santos Laguna,2019
